День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,Подобранная фраза,№ Объявления,Заголовок,Статус объявления,Тип объявления,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Название товара или каталога,Производитель товара,Категория товара,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,,Не определено,-,-,,1919656966051937203,Морская рыбалка - 3 часа в море - снасти включены,Активные,Комбинаторное,"Рыбалка на луфаря в Сочи: «Моряк Попай», билет 2 800 ₽/чел., 3 часа. Снасти на борту.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4557576/hncqs4PkvXgkWWFmr_Nh2A,луфарь горизонталь.png,1164309545,https://avatars.mds.yandex.net/get-media-adv-screenshooter/20244079/c6174e92-68a5-4d5f-8024-056db8bd88fb/orig,Видео,Оригинальный,,,,Сети,Прочее,Не определено,Смартфоны,Android,Мобильная связь,Мужской,Старше 55,Остальные,Не определено,0.00,2,0,0,-,-,0.00,-,2.00,0.00,100.00,-,-,-,-
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,,Не определено,-,-,,1919656966051937203,Морская рыбалка - 3 часа в море - снасти включены,Активные,Комбинаторное,"Рыбалка на луфаря в Сочи: «Моряк Попай», билет 2 800 ₽/чел., 3 часа. Снасти на борту.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},http://direct.yandex.ru/images/direct/5091246/eJkNsr7pERkqykoLdhRK4Q,луфарь квадратная.png,1164309310,https://avatars.mds.yandex.net/get-media-adv-screenshooter/18844827/24ae65a5-6503-40c9-b3eb-bcd5b8fc0815/orig,Текстово-графический,Оригинальный,,,,Сети,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,Старше 55,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,,Не определено,-,-,,1919656966051937203,Морская рыбалка - 3 часа в море - снасти включены,Активные,Комбинаторное,"Рыбалка на луфаря в Сочи: «Моряк Попай», билет 2 800 ₽/чел., 3 часа. Снасти на борту.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},http://direct.yandex.ru/images/direct/5231972/QEz8JNU7UAq4yt_lLVsOHw,луфарь вертикаль.png,1164309545,https://avatars.mds.yandex.net/get-media-adv-screenshooter/20244079/c6174e92-68a5-4d5f-8024-056db8bd88fb/orig,Текстово-графический,Оригинальный,,,,Сети,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,Старше 55,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,адлер цена катамарана,Широкие запросы,Запросы без упоминания брендов,-,,1919656966051937203,Луфарь на катамаране «Моряк Попай»,Активные,Комбинаторное,"Рыбалка на луфаря в Сочи: «Моряк Попай», билет 2 800 ₽/чел., 3 часа. Снасти на борту.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.85,0.00,84.66,6.00,-,-,-
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,рыбалка в сочи,Широкие запросы,Запросы без упоминания брендов,-,,1919656966051937203,Ловля луфаря - Чёрное море - Сочи,Активные,Комбинаторное,"Рыбалка на луфаря в Сочи: «Моряк Попай», билет 2 800 ₽/чел., 3 часа. Снасти на борту.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.33,0.00,33.04,2.00,-,-,-
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,рыбалка в сочи,Широкие запросы,Запросы без упоминания брендов,-,,1919656966051937203,"Морская рыбалка в Сочи, осенний сезон - 2800 ₽ / чел.",Активные,Комбинаторное,"Рыбалка на луфаря в Сочи: «Моряк Попай», билет 2 800 ₽/чел., 3 часа. Снасти на борту.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Женский,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.54,0.00,54.04,5.00,-,-,-
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,рыбалка на кораблике сочи,Широкие запросы,Запросы без упоминания брендов,-,,1919656966051937203,"Морская рыбалка в Сочи, осенний сезон - 2800 ₽ / чел.",Активные,Комбинаторное,"Рыбалка на луфаря в Сочи: «Моряк Попай», билет 2 800 ₽/чел., 3 часа. Снасти на борту.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.50,0.00,49.84,4.00,-,-,-
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,рыбалка с гидом,Целевые запросы,Запросы без упоминания брендов,-,,1919656966051937203,"Морская рыбалка в Сочи, осенний сезон - 2800 ₽ / чел.",Активные,Комбинаторное,"Выход на луфаря из порта в Сириусе. Групповая рыбалка, 2 800 ₽/чел., 3 часа в море,",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.06,0.00,5.70,5.00,-,-,-
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,форелевая рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1919656966051937203,"Морская рыбалка в Сочи, осенний сезон - 2800 ₽ / чел.",Активные,Комбинаторное,"Выход на луфаря из порта в Сириусе. Групповая рыбалка, 2 800 ₽/чел., 3 часа в море,",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,Остальные,Не определено,0.00,2,0,0,-,-,0.00,-,2.00,0.00,100.00,1.00,-,-,-
30.08.2026,G11 - луфарь,5793060067,Автотаргетинг,,-,0,-,0,форелевое хозяйство краснодарский край,Широкие запросы,Запросы без упоминания брендов,-,,1919656966051937203,Ловля луфаря - Чёрное море - Сочи,Активные,Комбинаторное,"Рыбалка на луфаря в Сочи: «Моряк Попай», билет 2 800 ₽/чел., 3 часа. Снасти на борту.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content=G11_lufar&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.17,0.00,17.18,3.00,-,-,-
30.08.2026,G5 - лето-бархат,5789852020,Фраза,барабулька сириус -рыбалка,-,0,-,0,барабулька сириус,Сопутствующие запросы,Запросы без упоминания брендов,Пословное,,1919869437011027646,Барабулька и ставрида - сезон рыбалки в Сочи,Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj_2&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.81,0.00,80.65,6.00,-,-,-
30.08.2026,G5 - лето-бархат,5789852020,Фраза,султанка рыбалка -сочи -сириус -морской,-,0,-,0,рыбалка в астрахани август 2026,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1918916858360262936,"Групповая рыбалка в Сочи, сезон ставриды - 2800 ₽ / чел.",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,45-54 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.32,0.00,31.73,4.00,-,-,-
30.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,,Не определено,-,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4737119/q4DN12WlwDezO8-wWsofPg,сезон 03.png,1164156067,https://avatars.mds.yandex.net/get-media-adv-screenshooter/21162581/582f7520-9398-4532-8240-d21bd63b6990/orig,Текстово-графический,Оригинальный,,,,Сети,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,Старше 55,Остальные,Не определено,0.00,2,0,0,-,-,0.00,-,2.00,0.00,100.00,-,-,-,-
30.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,,Не определено,-,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},http://direct.yandex.ru/images/direct/5220563/VQuCih-eyFsJHPHY5QPWww,сезон 02.png,1164156067,https://avatars.mds.yandex.net/get-media-adv-screenshooter/21162581/582f7520-9398-4532-8240-d21bd63b6990/orig,Текстово-графический,Оригинальный,,,,Сети,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,Старше 55,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
30.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,,Не определено,-,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4737119/q4DN12WlwDezO8-wWsofPg,сезон 03.png,1164156067,https://avatars.mds.yandex.net/get-media-adv-screenshooter/21162581/582f7520-9398-4532-8240-d21bd63b6990/orig,Текстово-графический,Оригинальный,,,,Сети,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,Старше 55,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
